,km_driven,selling_price,brand_BMW,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Mahindra,brand_Maruti,brand_Renault,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,fuel_Diesel,fuel_Petrol,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Third Owner
6400,60000,800000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6401,20000,265000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
6402,90000,135000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6403,70000,350000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6404,80000,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6405,80000,490000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6406,72000,450000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6407,50000,950000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6408,90000,355000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6409,17000,700000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6410,70000,459999,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6411,74000,350000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6412,60000,85000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6413,15000,290000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6414,72000,1000000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6415,25000,85000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6416,114000,65000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6417,120000,75000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6418,250000,100000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6419,55768,170000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6420,40000,525000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6421,70000,265000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6422,50000,459999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6423,20000,250000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6424,70000,395000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6425,60000,375000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6426,120000,120000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6427,110000,290000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6428,60000,409999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6429,30000,200000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6430,35000,900000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
6431,50000,50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6432,100000,450000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6433,80000,650000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6434,84000,300000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6435,60000,425000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6436,50000,55000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6437,60000,200000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6438,100000,975000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6439,70000,450000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6440,82500,600000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6441,76000,550000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6442,87000,180000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6443,120000,300000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6444,70000,350000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6445,90000,465000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6446,188000,200000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
6447,120000,350000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6448,80000,650000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6449,123278,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6450,100000,560000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6451,90000,625000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6452,110000,220000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6453,110000,250000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6454,70000,575000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6455,65000,1050000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6456,70000,3000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6457,90000,200000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6458,50000,262000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6459,33000,299000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6460,26500,250000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6461,60000,140000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
6462,70000,360000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6463,80000,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6464,60000,600000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6465,100000,210000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
6466,80000,300000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6467,35000,450000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6468,35000,3200000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6469,10000,550000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6470,80000,100000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6471,50000,185000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6472,90000,80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6473,80000,295000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6474,25000,360000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
6475,70000,210000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6476,80000,585000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6477,50000,560000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
6478,70000,600000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6479,60000,330000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6480,15000,990000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6481,90000,300000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6482,28000,650000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6483,20000,695000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6484,60000,300000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6485,22000,270000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6486,70000,185000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
6487,80000,200000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6488,35000,459999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6489,60000,860000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6490,20000,400000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6491,142000,240000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6492,72000,570000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6493,90000,850000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6494,80000,155000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6495,125000,270000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6496,33000,610000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6497,50000,1000000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6498,120000,450000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6499,35000,500000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6500,43000,700000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6501,60000,135000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6502,148000,430000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6503,70000,625000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6504,96000,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6505,70000,800000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6506,70000,220000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6507,18484,620000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6508,70000,300000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6509,25000,180000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6510,120000,250000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6511,55000,480000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6512,10000,885000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6513,60000,550000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6514,30000,800000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6515,65000,180000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6516,27000,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6517,50000,380000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6518,2560,520000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6519,60000,90000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6520,80000,330000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6521,50000,40000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6522,120000,370000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6523,120000,290000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6524,47000,215000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6525,45000,1282000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6526,90000,610000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6527,110000,380000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6528,95000,1250000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6529,103655,400000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6530,25000,700000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6531,80000,650000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6532,50000,95000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6533,56975,1147000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6534,110000,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6535,80000,120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6536,74770,130000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6537,187000,180000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6538,69000,325000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6539,206000,550000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6540,27000,950000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6541,132000,500000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6542,75000,725000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6543,18000,500000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6544,218000,180000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6545,10000,650000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6546,80000,285000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6547,215000,210000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6548,137000,200000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6549,65000,295000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6550,120000,160000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6551,10000,450000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6552,20000,385000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6553,93500,350000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6554,9000,2711000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6555,20000,5150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6556,45000,3200000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6557,110000,503000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6558,20000,3800000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6559,68089,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
6560,58343,225000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6561,38817,740000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6562,56494,550000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6563,79328,750000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6564,5621,650000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6565,25538,625000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
6566,69779,600000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6567,56290,450000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6568,7500,5400000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6569,8500,5500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6570,7032,779000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6571,11000,645000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
6572,2000,2475000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6573,9000,2711000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6574,20000,5150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6575,45000,3200000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6576,110000,503000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6577,20000,3800000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6578,68089,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
6579,58343,225000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6580,38817,740000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6581,56494,550000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6582,79328,750000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6583,5621,650000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6584,25538,625000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
6585,69779,600000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6586,56290,450000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6587,7500,5400000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6588,8500,5500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6589,7032,779000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6590,11000,645000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
6591,2000,2475000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6592,70000,558000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6593,56000,165000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
6594,80000,300000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6595,5000,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6596,100000,900000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6597,60000,830000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6598,70000,890000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6599,65000,640000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6600,70000,900000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6601,60000,450000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6602,82000,825000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6603,80000,500000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
6604,5000,325000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6605,133000,450000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6606,25000,675000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6607,15000,415000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6608,40000,1100000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6609,35000,500000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
6610,70000,509999,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6611,152000,200000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6612,100000,60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6613,80000,500000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6614,100000,45000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
6615,50000,270000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
6616,40000,550000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6617,60000,235000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
6618,40000,600000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6619,60000,525000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6620,90000,325000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6621,90000,420000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6622,60000,229999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6623,80000,375000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6624,120000,750000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6625,40000,400000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6626,91000,600000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6627,80000,110000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
6628,73257,45000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6629,80000,722000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6630,15000,500000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6631,110000,250000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6632,40000,950000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
6633,212000,375000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6634,30000,780000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6635,30000,575000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6636,30000,563000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6637,15000,450000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6638,1000,2300000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6639,26320,80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6640,135000,320000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6641,100000,375000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6642,120000,400000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6643,230000,600000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6644,60000,315000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6645,80000,1100000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6646,190000,350000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6647,120000,375000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6648,217000,1050000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6649,90000,130000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6650,29000,350000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6651,120000,170000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6652,120000,120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6653,90000,819999,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6654,30000,700000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6655,30000,451999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6656,56000,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
6657,90000,1250000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6658,120000,500000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6659,60000,490000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6660,147000,200000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6661,35000,240000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6662,19500,655000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6663,38426,620000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6664,35000,450000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6665,35000,310000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6666,50000,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6667,120000,180000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6668,120000,150000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6669,112000,160000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6670,70000,600000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6671,145000,380000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
6672,135000,120000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6673,500000,350000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6674,146000,135000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6675,10000,610000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6676,50000,260000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
6677,25000,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6678,20000,220000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
6679,70000,121000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6680,50000,350000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6681,25000,2200000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6682,100000,280000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6683,20000,919999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6684,155000,320000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6685,70000,140000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6686,25000,310000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6687,120000,65000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6688,90000,300000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6689,9000,2711000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6690,20000,5150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6691,45000,3200000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6692,110000,503000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6693,20000,3800000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6694,68089,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
6695,58343,225000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6696,38817,740000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6697,56494,550000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6698,79328,750000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6699,5621,650000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6700,25538,625000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
6701,69779,600000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6702,56290,450000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6703,7500,5400000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6704,8500,5500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6705,7032,779000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
